listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:4716896920794627862,Safeway,"6790 Bernal Ave, Pleasanton, CA 94566",safeway,4.2,864,(925) 846-8644,local.safeway.com,safeway,Safeway,37.6560809,-121.899526,TRUE,TRUE,Grocery,,,,,,
CID:18435077705946318108,Safeway Bakery,"4440 Tassajara Rd, Dublin, CA 94568",safeway,0,0,(925) 551-4710,local.safeway.com,safeway,Safeway,37.7066995,-121.8741391,TRUE,TRUE,Bakery,,,,,,
CID:17214366698717106280,Safeway,"4440 Tassajara Rd, Dublin, CA 94568",safeway,4.2,858,(925) 551-4710,local.safeway.com,safeway,Safeway,37.7066902,-121.874053,TRUE,TRUE,Grocery,,,,,,
CID:9709760602322522927,Safeway,"7499 Dublin Blvd, Dublin, CA 94568",safeway,4.2,1568,(925) 556-4034,local.safeway.com,safeway,Safeway,37.7060094,-121.9273886,TRUE,TRUE,Supermarket,,,,,,
CID:3353012264955331362,Safeway Bakery,"7499 Dublin Blvd, Dublin, CA 94568",safeway,0,0,(925) 556-4034,local.safeway.com,safeway,Safeway,37.7061604,-121.9274556,TRUE,TRUE,Bakery,,,,,,
CID:9616292817344133052,Safeway Liquor,"Dublin, CA 94568",safeway,5,1,,safeway.com,safeway,Safeway,37.7066995,-121.8741391,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:12337976815102428173,Safeway Liquor,"Dublin, CA 94568",safeway,4.7,3,,safeway.com,safeway,Safeway,37.7063336,-121.9270507,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:8759891092456885300,Safeway,"1026 Hunt Ave, St Helena, CA 94574",safeway,4,483,(707) 968-3620,local.safeway.com,safeway,Safeway,38.5058887,-122.468106,TRUE,TRUE,Grocery,,,,,,
CID:3970415682219932499,Safeway Liquor,"1026 Hunt Ave, St Helena, CA 94574",safeway,4.5,10,(707) 968-3620,safeway.com,safeway,Safeway,38.50599,-122.4682033,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2115162889004939819,Safeway Bakery,"1026 Hunt Ave, St Helena, CA 94574",safeway,0,0,(707) 968-3620,local.safeway.com,safeway,Safeway,38.5058606,-122.4680884,TRUE,TRUE,Bakery,,,,,,
CID:9711396524825229768,Safeway Liquor,"1499 Washington Ave, San Leandro, CA 94577",safeway,5,1,(510) 895-2660,safeway.com,safeway,Safeway,37.7230959,-122.1561369,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4718306310079392094,Signature Cafe,"1499 Washington Ave, San Leandro, CA 94577",safeway,0,0,(510) 895-2660,safeway.com,safeway,Safeway,37.7229544,-122.1557537,TRUE,TRUE,Cafe,,,,,,
CID:2341340300613454021,Safeway Bakery,"1499 Washington Ave, San Leandro, CA 94577",safeway,0,0,(510) 895-2660,local.safeway.com,safeway,Safeway,37.7247838,-122.1571309,TRUE,TRUE,Bakery,,,,,,
CID:13652785657741778585,Safeway,"1499 Washington Ave, San Leandro, CA 94577",safeway,3.9,1436,(510) 895-2660,local.safeway.com,safeway,Safeway,37.7231371,-122.1561362,TRUE,TRUE,Grocery,,,,,,
CID:8486033503584592221,Safeway Liquor,"555 Bancroft Ave, San Leandro, CA 94577",safeway,4.4,5,,safeway.com,safeway,Safeway,37.7343818,-122.1524331,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:1005590636115815493,Safeway,"555 Bancroft Ave, San Leandro, CA 94577",safeway,4,1277,(510) 632-2949,local.safeway.com,safeway,Safeway,37.7343974,-122.1522505,TRUE,TRUE,Grocery,,,,,,
CID:17623454855093029989,Pak 'N Save Foods,"555 Floresta Blvd, San Leandro, CA 94578",safeway,4.2,1015,(510) 483-2681,local.safeway.com,safeway,Safeway,37.7028373,-122.1433547,TRUE,TRUE,Supermarket,,,,,,
CID:7702789330407477727,Safeway,"699 Lewelling Blvd, San Leandro, CA 94579",safeway,4.2,989,(510) 483-2225,local.safeway.com,safeway,Safeway,37.6893349,-122.1382982,TRUE,TRUE,Grocery,,,,,,
CID:12430268360729099741,Safeway Bakery,"699 Lewelling Blvd, San Leandro, CA 94579",safeway,5,10,(510) 483-2225,local.safeway.com,safeway,Safeway,37.689258,-122.1379358,TRUE,TRUE,Bakery,,,,,,
CID:12110938764761732577,Safeway Liquor,"699 Lewelling Blvd, San Leandro, CA 94579",safeway,3.7,6,(510) 483-2225,safeway.com,safeway,Safeway,37.6892756,-122.1384395,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2934641370259515971,Safeway Bakery,"11050 Bollinger Canyon Rd, San Ramon, CA 94582",safeway,5,1,(925) 359-2001,local.safeway.com,safeway,Safeway,37.7746585,-121.9220258,TRUE,TRUE,Bakery,,,,,,
CID:10085294217465722624,Safeway,"11050 Bollinger Canyon Rd, San Ramon, CA 94582",safeway,4.3,890,(925) 359-2001,local.safeway.com,safeway,Safeway,37.774864,-121.922063,TRUE,TRUE,Grocery,,,,,,
CID:8948434333356037352,Safeway Liquor,"2505 San Ramon Valley Blvd, San Ramon, CA 94583",safeway,4.5,2,(925) 831-9515,safeway.com,safeway,Safeway,37.773249,-121.9769516,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:12873286150463885643,Safeway Bakery,"2505 San Ramon Valley Blvd, San Ramon, CA 94583",safeway,0,0,(925) 831-9515,local.safeway.com,safeway,Safeway,37.7735998,-121.9777291,TRUE,TRUE,Bakery,,,,,,
CID:11389913802419461797,Safeway,"2505 San Ramon Valley Blvd, San Ramon, CA 94583",safeway,4.2,734,(925) 831-9515,local.safeway.com,safeway,Safeway,37.7731741,-121.9767038,TRUE,TRUE,Grocery,,,,,,
CID:1990137769937991082,Safeway,"1790 Decoto Rd, Union City, CA 94587",safeway,4.1,1459,(510) 429-9090,local.safeway.com,safeway,Safeway,37.5876012,-122.0194421,TRUE,TRUE,Supermarket,,,,,,
CID:14398940072463550289,Safeway Bakery,"1790 Decoto Rd, Union City, CA 94587",safeway,5,1,(510) 429-9090,local.safeway.com,safeway,Safeway,37.5876275,-122.0193684,TRUE,TRUE,Bakery,,,,,,
CID:2774509191530043040,Safeway Liquor,"Union City, CA 94587",safeway,4,1,,safeway.com,safeway,Safeway,37.5875463,-122.0195064,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6791733462320078490,Safeway Liquor,"709 Lincoln Rd W, Vallejo, CA 94590",safeway,4.1,57,,safeway.com,safeway,Safeway,38.0991117,-122.2304892,TRUE,TRUE,Grocery,"Beer, Wine & Spirits",,,,,
CID:3255212954886681254,Safeway,"709 Lincoln Rd W, Vallejo, CA 94590",safeway,3.9,1552,(707) 643-2172,local.safeway.com,safeway,Safeway,38.0990706,-122.2305828,TRUE,TRUE,Grocery,,,,,,
CID:7023912206341665366,Safeway,"122 Robles Way, Vallejo, CA 94591",safeway,3.9,1256,(707) 554-4467,local.safeway.com,safeway,Safeway,38.0845485,-122.2102303,TRUE,TRUE,Grocery,,,,,,
CID:17416589614799016916,Safeway Liquor,"122 Robles Way, Vallejo, CA 94591",safeway,4,3,(707) 554-4467,safeway.com,safeway,Safeway,38.0844546,-122.2102183,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:17155365564665258021,Safeway Bakery,"122 Robles Way, Vallejo, CA 94591",safeway,0,0,(707) 554-4467,local.safeway.com,safeway,Safeway,38.0845093,-122.2101652,TRUE,TRUE,Bakery,,,,,,
CID:4838513858730870992,Safeway,"774 Admiral Callaghan Ln, Vallejo, CA 94591",safeway,3.9,1267,(707) 554-8035,local.safeway.com,safeway,Safeway,38.1255108,-122.2266398,TRUE,TRUE,Grocery,,,,,,
CID:12464496098543239894,Safeway Bakery,"774 Admiral Callaghan Ln, Vallejo, CA 94591",safeway,0,1,(707) 554-8035,local.safeway.com,safeway,Safeway,38.1252234,-122.2267441,TRUE,TRUE,Bakery,,,,,,
CID:3850917344141410612,Safeway Liquor,"Vallejo, CA 94591",safeway,3,1,,safeway.com,safeway,Safeway,38.1254557,-122.2265946,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:9704279439918962167,Safeway Bakery,"1972 Tice Valley Blvd, Walnut Creek, CA 94595",safeway,0,0,(925) 939-7213,local.safeway.com,safeway,Safeway,37.8783246,-122.071804,TRUE,TRUE,Bakery,,,,,,
CID:18314637218074068975,Safeway,"1972 Tice Valley Blvd, Walnut Creek, CA 94595",safeway,3.6,323,(925) 939-7213,local.safeway.com,safeway,Safeway,37.8783723,-122.0719095,TRUE,TRUE,Grocery,,,,,,
CID:17443683158287360064,Safeway Bakery,"600 S Broadway, Walnut Creek, CA 94596",safeway,0,0,(925) 935-9205,safeway.com,safeway,Safeway,37.8979446,-122.0566559,TRUE,TRUE,Bakery,,,,,,
CID:11083161452771570841,Safeway,"600 S Broadway, Walnut Creek, CA 94596",safeway,3.8,830,(925) 935-9205,local.safeway.com,safeway,Safeway,37.898108,-122.0566721,TRUE,TRUE,Grocery,,,,,,
CID:897165307662195947,Safeway,"2800 Ygnacio Valley Rd, Walnut Creek, CA 94598",safeway,4.4,931,(925) 948-2283,local.safeway.com,safeway,Safeway,37.9272484,-122.0185483,TRUE,TRUE,Grocery,,,,,,
CID:2901854975636037917,Safeway Bakery,"2800 Ygnacio Valley Rd, Walnut Creek, CA 94598",safeway,0,0,(925) 948-2283,local.safeway.com,safeway,Safeway,37.9274128,-122.0185691,TRUE,TRUE,Bakery,,,,,,
CID:2026132735301981663,Safeway Liquor,"710 Bancroft Rd, Walnut Creek, CA 94598",safeway,0,1,,safeway.com,safeway,Safeway,37.9282435,-122.0392869,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14600018547109887737,Safeway,"710 Bancroft Rd, Walnut Creek, CA 94598",safeway,4.2,666,(925) 937-8537,local.safeway.com,safeway,Safeway,37.9281981,-122.0393425,TRUE,TRUE,Grocery,,,,,,
CID:1344204029385238149,Safeway Bakery,"710 Bancroft Rd, Walnut Creek, CA 94598",safeway,0,2,(925) 937-8537,local.safeway.com,safeway,Safeway,37.928063,-122.0394369,TRUE,TRUE,Bakery,,,,,,
CID:15126633936220717004,Safeway Liquor,"Walnut Creek, CA 94598",safeway,5,2,,safeway.com,safeway,Safeway,37.9274128,-122.0185691,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5720051665561549297,Safeway,"3550 Fruitvale Ave, Oakland, CA 94602",safeway,4.1,1678,(510) 530-7067,local.safeway.com,safeway,Safeway,37.8013289,-122.2154864,TRUE,TRUE,Grocery,,,,,,
CID:4094865093169495918,Safeway Liquor,"3550 Fruitvale Ave, Oakland, CA 94602",safeway,4.3,6,(510) 530-7067,safeway.com,safeway,Safeway,37.8014543,-122.2152666,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13700438388076331905,Pak 'N Save Foods,"3889 San Pablo Ave, Emeryville, CA 94608",safeway,3.8,1613,(510) 450-1200,local.safeway.com,safeway,Safeway,37.8293981,-122.2799636,TRUE,TRUE,Grocery,,,,,,
CID:15946618726401432410,Safeway Liquor,"3747 Grand Ave, Oakland, CA 94610",safeway,3.6,5,,safeway.com,safeway,Safeway,37.8172347,-122.2456481,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6900386298682968767,Safeway Liquor,"5100 Broadway, Oakland, CA 94611",safeway,5,3,,safeway.com,safeway,Safeway,37.8347612,-122.2483452,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:17469489229135956361,Safeway,"5100 Broadway, Oakland, CA 94611",safeway,4.2,1661,(510) 285-0782,local.safeway.com,safeway,Safeway,37.8348736,-122.2486188,TRUE,TRUE,Supermarket,,,,,,
CID:7556560072731369451,Safeway Bakery,"6310 College Ave, Oakland, CA 94618",safeway,4.5,2,(510) 985-0012,local.safeway.com,safeway,Safeway,37.8504197,-122.2522006,TRUE,TRUE,Bakery,,,,,,
CID:11483919213963350936,Safeway,"6310 College Ave, Oakland, CA 94618",safeway,4.1,1528,(510) 985-0012,local.safeway.com,safeway,Safeway,37.85058,-122.2521213,TRUE,TRUE,Supermarket,,,,,,
CID:9152661503532511923,Safeway,"4100 Redwood Rd, Oakland, CA 94619",safeway,4,879,(510) 531-0565,local.safeway.com,safeway,Safeway,37.7981791,-122.1825284,TRUE,TRUE,Grocery,,,,,,
CID:12820418943180394859,Safeway Liquor,"4100 Redwood Rd, Oakland, CA 94619",safeway,2.3,3,,safeway.com,safeway,Safeway,37.7983646,-122.1824984,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:3875921496557571721,Safeway Liquor,"Berkeley, CA 94705",safeway,5,2,,safeway.com,safeway,Safeway,37.8503617,-122.2517145,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7701563898423412304,Safeway Liquor,"Albany, CA 94706",safeway,2.9,9,,safeway.com,safeway,Safeway,37.8903192,-122.2870088,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5853113084958782594,Safeway,"1500 Solano Ave, Albany, CA 94707",safeway,4,834,(510) 525-4107,local.safeway.com,safeway,Safeway,37.8902696,-122.286906,TRUE,TRUE,Grocery,,,,,,
CID:7119301697338437403,Safeway Bakery,"1444 Shattuck Pl, Berkeley, CA 94709",safeway,5,3,(510) 526-3086,local.safeway.com,safeway,Safeway,37.8808073,-122.2700854,TRUE,TRUE,Bakery,,,,,,
CID:12936915109104090482,Safeway,"1444 Shattuck Pl, Berkeley, CA 94709",safeway,4,1440,(510) 526-3086,local.safeway.com,safeway,Safeway,37.8807907,-122.2700198,TRUE,TRUE,Grocery,,,,,,
CID:16509965403227257005,Safeway,"700 B St, San Rafael, CA 94901",safeway,3.8,785,(415) 456-1453,local.safeway.com,safeway,Safeway,37.9703055,-122.5292375,TRUE,TRUE,Grocery,,,,,,
CID:11652136400069314580,Safeway Bakery,"700 B St, San Rafael, CA 94901",safeway,0,0,(415) 456-1453,local.safeway.com,safeway,Safeway,37.9703939,-122.5293,TRUE,TRUE,Bakery,,,,,,
CID:7391903262091604921,Safeway Liquor,"San Rafael, CA 94901",safeway,4,4,,safeway.com,safeway,Safeway,37.9703355,-122.5292303,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:464154778921767370,Safeway Liquor,"270 Northgate Dr, San Rafael, CA 94903",safeway,0,0,(877) 723-3929,safeway.com,safeway,Safeway,38.0081055,-122.5476465,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:10218223433864628637,Safeway Pharmacy,"350 NORTHGATE ONE, San Rafael, CA 94903",safeway,0,0,,safeway.com,safeway,Safeway,38.0080358,-122.5477131,TRUE,TRUE,Pharmacy,,,,,,
CID:9301818992097891997,Safeway,"950 Las Gallinas Ave, San Rafael, CA 94903",safeway,4,1013,(415) 479-6111,local.safeway.com,safeway,Safeway,38.0084526,-122.5483301,TRUE,TRUE,Grocery,,,,,,
CID:1420039292431449528,Safeway Bakery,"950 Las Gallinas Ave, San Rafael, CA 94903",safeway,0,0,(415) 479-6111,local.safeway.com,safeway,Safeway,38.0084799,-122.5483222,TRUE,TRUE,Bakery,,,,,,
CID:13899022090225440586,Safeway Liquor,"137 Corte Madera Town Center, Corte Madera, CA 94925",safeway,4.5,2,,safeway.com,safeway,Safeway,37.9279711,-122.517723,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:1943285089050268965,Safeway Bakery,"137 Corte Madera Town Ctr Corte Madera, Madera, CA 94925",safeway,0,0,(415) 927-1960,local.safeway.com,safeway,Safeway,37.9279695,-122.5177114,TRUE,TRUE,Bakery,,,,,,
CID:9253267071516253511,Safeway,"Ctr, 137, Corte Madera, CA 94925",safeway,4.1,483,(415) 927-1960,local.safeway.com,safeway,Safeway,37.9279695,-122.5177114,TRUE,TRUE,Grocery,,,,,,
CID:18312268073324660046,Safeway Liquor,"6340 Commerce Blvd, Rohnert Park, CA 94928",safeway,4,1,(707) 584-8942,safeway.com,safeway,Safeway,38.3475652,-122.7084312,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13496415780967515629,Safeway,"6340 Commerce Blvd, Rohnert Park, CA 94928",safeway,4,1106,(707) 584-8942,local.safeway.com,safeway,Safeway,38.3475707,-122.7083386,TRUE,TRUE,Grocery,,,,,,
CID:13488103558653566298,Safeway Bakery,"6340 Commerce Blvd, Rohnert Park, CA 94928",safeway,0,0,(707) 584-8942,local.safeway.com,safeway,Safeway,38.3475652,-122.7084312,TRUE,TRUE,Bakery,,,,,,
CID:8486406887020722738,Safeway,"1 Camino Alto, Mill Valley, CA 94941",safeway,4.1,476,(415) 388-6216,local.safeway.com,safeway,Safeway,37.894087,-122.5313172,TRUE,TRUE,Grocery,,,,,,
CID:8384470017029880190,Safeway Bakery,"1 Camino Alto, Mill Valley, CA 94941",safeway,5,1,(415) 388-6216,local.safeway.com,safeway,Safeway,37.8941622,-122.5314402,TRUE,TRUE,Bakery,,,,,,
CID:7934964816497089332,Safeway Bakery,"800 Redwood Highway Frontage Rd #110, Mill Valley, CA 94941",safeway,0,0,(415) 360-9016,local.safeway.com,safeway,Safeway,37.8983494,-122.5148086,TRUE,TRUE,Bakery,,,,,,
CID:12590354631222009530,Safeway,"800 Redwood Highway Frontage Rd #110, Mill Valley, CA 94941",safeway,4.2,728,(415) 360-9016,local.safeway.com,safeway,Safeway,37.8992465,-122.5148405,TRUE,TRUE,Grocery,,,,,,
CID:14604586903024177932,Safeway Liquor,"900 Diablo Ave, Novato, CA 94945",safeway,4,1,,safeway.com,safeway,Safeway,38.1037265,-122.571659,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:8009920164797271154,Safeway Bakery,"900 Diablo Ave, Novato, CA 94947",safeway,0,0,(415) 898-1503,local.safeway.com,safeway,Safeway,38.1037808,-122.5716519,TRUE,TRUE,Bakery,,,,,,
CID:5442781682488466411,Safeway,"900 Diablo Ave, Novato, CA 94947",safeway,4.1,625,(415) 898-1503,local.safeway.com,safeway,Safeway,38.1037625,-122.5714639,TRUE,TRUE,Grocery,,,,,,
CID:517034855842433610,Signature Cafe,"5720 Nave Dr, Novato, CA 94949",safeway,1,1,,,,Safeway,38.0623816,-122.5324625,TRUE,TRUE,Cafe,,,,,,
CID:4765757437801023956,Safeway,"5720 Nave Dr, Novato, CA 94949",safeway,4,1082,(415) 881-9256,local.safeway.com,safeway,Safeway,38.0623833,-122.5322898,TRUE,TRUE,Grocery,,,,,,
CID:13779928238379561456,Safeway Bakery,"5720 Nave Dr, Novato, CA 94949",safeway,0,0,(415) 881-9256,local.safeway.com,safeway,Safeway,38.062302,-122.5321069,TRUE,TRUE,Bakery,,,,,,
CID:9166514417333549171,Safeway Bakery,"389 S McDowell Blvd, Petaluma, CA 94954",safeway,0,0,(707) 766-9097,local.safeway.com,safeway,Safeway,38.2491273,-122.6219167,TRUE,TRUE,Bakery,,,,,,
CID:7878890063248961447,Safeway Liquor,"389 S McDowell Blvd, Petaluma, CA 94954",safeway,4,1,,safeway.com,safeway,Safeway,38.2493164,-122.6218491,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:15511394782996904486,Safeway,"389 S McDowell Blvd, Petaluma, CA 94954",safeway,4.1,895,(707) 766-9097,local.safeway.com,safeway,Safeway,38.2490353,-122.6216685,TRUE,TRUE,Grocery,,,,,,
CID:4933645353393487324,Safeway Bakery,"701 Sonoma Mountain Pkwy, Petaluma, CA 94954",safeway,0,0,(707) 765-1198,local.safeway.com,safeway,Safeway,38.269637,-122.6393325,TRUE,TRUE,Bakery,,,,,,
CID:16660065106505698295,Safeway,"701 Sonoma Mountain Pkwy, Petaluma, CA 94954",safeway,4.2,428,(707) 765-1198,local.safeway.com,safeway,Safeway,38.269622,-122.6387418,TRUE,TRUE,Grocery,,,,,,
CID:11578059152923377652,Safeway Liquor,"701 Sonoma Mountain Pkwy, Petaluma, CA 94954",safeway,3.6,10,(707) 765-1198,safeway.com,safeway,Safeway,38.2696338,-122.6388552,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6139097526658718195,Safeway,"838 Sir Francis Drake Blvd, San Anselmo, CA 94960",safeway,3.9,344,(415) 456-9157,local.safeway.com,safeway,Safeway,37.980704,-122.5641412,TRUE,TRUE,Grocery,,,,,,
CID:4825402960953124290,Safeway Bakery,"838 Sir Francis Drake Blvd, San Anselmo, CA 94960",safeway,5,1,(415) 456-9157,local.safeway.com,safeway,Safeway,37.9807149,-122.5642294,TRUE,TRUE,Bakery,,,,,,
CID:10519946328955258583,Safeway Liquor,"838 Sir Francis Drake Blvd, San Anselmo, CA 94960",safeway,0,0,,safeway.com,safeway,Safeway,37.9807149,-122.5642294,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5577466003518161250,Safeway,"16 Rancho Del Mar, Aptos, CA 95003",safeway,3.8,963,(831) 688-2775,local.safeway.com,safeway,Safeway,36.9786757,-121.908549,TRUE,TRUE,Grocery,,,,,,
CID:1484775636313591341,Safeway Bakery,"16 Rancho Del Mar, Aptos, CA 95003",safeway,4,1,(831) 688-2775,local.safeway.com,safeway,Safeway,36.978599,-121.9084639,TRUE,TRUE,Bakery,,,,,,
CID:3800434866223214972,Safeway Liquor,"Aptos, CA 95003",safeway,5,2,,safeway.com,safeway,Safeway,36.9787376,-121.9086012,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11856375305678391896,Safeway,"2341 S Winchester Blvd, Campbell, CA 95008",safeway,4.1,931,(408) 364-6880,local.safeway.com,safeway,Safeway,37.2799921,-121.9511176,TRUE,TRUE,Grocery,,,,,,
CID:10906962372311902206,Safeway Bakery,"2341 S Winchester Blvd, Campbell, CA 95008",safeway,0,0,(408) 364-6880,local.safeway.com,safeway,Safeway,37.2799528,-121.9510897,TRUE,TRUE,Bakery,,,,,,
CID:3828527225592001671,Safeway,"950 W Hamilton Ave, Campbell, CA 95008",safeway,4.1,1545,(408) 871-1272,local.safeway.com,safeway,Safeway,37.2928364,-121.9666346,TRUE,TRUE,Grocery,,,,,,
CID:12883659270020128208,Safeway Bakery,"950 W Hamilton Ave, Campbell, CA 95008",safeway,0,0,(408) 871-1272,local.safeway.com,safeway,Safeway,37.2931447,-121.9667011,TRUE,TRUE,Bakery,,,,,,
CID:18037571827617746124,Safeway Liquor,"Campbell, CA 95008",safeway,0,0,,safeway.com,safeway,Safeway,37.2797981,-121.950955,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:278519389725951857,Safeway Bakery,"20620 W Homestead Rd, Cupertino, CA 95014",safeway,0,0,(408) 253-0112,local.safeway.com,safeway,Safeway,37.3361576,-122.0345587,TRUE,TRUE,Bakery,,,,,,
CID:17622184037009383822,Safeway Deli,"20620 W Homestead Rd, Cupertino, CA 95014",safeway,0,0,(408) 253-0112,local.safeway.com,safeway,Safeway,37.3361552,-122.0345557,TRUE,TRUE,Deli,,,,,,
CID:15343096196871556402,Safeway,"20620 W Homestead Rd, Cupertino, CA 95014",safeway,4.2,1149,(408) 253-0112,local.safeway.com,safeway,Safeway,37.3361827,-122.0346326,TRUE,TRUE,Grocery,,,,,,
CID:1730424440723044984,Safeway Liquor,"6255 Graham Hill Rd, Felton, CA 95018",safeway,4.4,7,(831) 335-3532,safeway.com,safeway,Safeway,37.0529401,-122.068786,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:15325133991097830342,Safeway,"6255 Graham Hill Rd, Felton, CA 95018",safeway,3.9,544,(831) 335-3532,local.safeway.com,safeway,Safeway,37.0529651,-122.0687549,TRUE,TRUE,Grocery,,,,,,
CID:5676970972810445738,Safeway,"2010 Freedom Blvd, Freedom, CA 95019",safeway,4.1,1208,(831) 728-2640,local.safeway.com,safeway,Safeway,36.9400549,-121.775432,TRUE,TRUE,Grocery,,,,,,
CID:3166697082693748113,Safeway Bakery,"2010 Freedom Blvd, Freedom, CA 95019",safeway,5,2,(831) 728-2640,local.safeway.com,safeway,Safeway,36.9400157,-121.7753737,TRUE,TRUE,Bakery,,,,,,
CID:7904980974082861564,Safeway Liquor,"2018 Freedom Blvd, Freedom, CA 95019",safeway,5,1,,safeway.com,safeway,Safeway,36.940132,-121.7754266,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:15995067402936103692,Safeway Liquor,"905 1st St, Gilroy, CA 95020",safeway,4,1,,safeway.com,safeway,Safeway,37.014604,-121.5889059,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11940984610245515494,Safeway Bakery,"905 1st St, Gilroy, CA 95020",safeway,0,0,(408) 842-6446,local.safeway.com,safeway,Safeway,37.0155717,-121.5910346,TRUE,TRUE,Bakery,,,,,,
CID:8651598373548882434,Safeway Bakery,"591 Tres Pinos Rd, Hollister, CA 95023",safeway,0,1,(831) 638-3240,local.safeway.com,safeway,Safeway,36.8384392,-121.3922185,TRUE,TRUE,Bakery,,,,,,
CID:8628424719383511191,Safeway Liquor,"591 Tres Pinos Rd, Hollister, CA 95023",safeway,5,1,(831) 638-3240,safeway.com,safeway,Safeway,36.8383162,-121.3918925,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11139703612430317589,Safeway,"591 Tres Pinos Rd, Hollister, CA 95023",safeway,4.3,1302,(831) 638-3240,local.safeway.com,safeway,Safeway,36.8384895,-121.3918151,TRUE,TRUE,Grocery,,,,,,
CID:16829506253178800550,Safeway Bakery,"470 N Santa Cruz Ave, Los Gatos, CA 95030",safeway,0,0,(408) 354-9708,local.safeway.com,safeway,Safeway,37.2315406,-121.9787758,TRUE,TRUE,Bakery,,,,,,
CID:10340449277339860824,Safeway,"470 N Santa Cruz Ave, Los Gatos, CA 95030",safeway,4.2,803,(408) 354-9708,local.safeway.com,safeway,Safeway,37.2314622,-121.9790846,TRUE,TRUE,Grocery,,,,,,
CID:17234896243395070731,Safeway,"1500 Pollard Rd, Los Gatos, CA 95032",safeway,4,386,(408) 374-2050,local.safeway.com,safeway,Safeway,37.2636481,-121.9844815,TRUE,TRUE,Grocery,,,,,,
CID:16236341379325235765,Safeway,"15549 Union Ave, Los Gatos, CA 95032",safeway,4.2,748,(408) 559-5750,local.safeway.com,safeway,Safeway,37.2424439,-121.9325905,TRUE,TRUE,Grocery,,,,,,
CID:13261829976579927949,Safeway Bakery,"15549 Union Ave, Los Gatos, CA 95032",safeway,1,1,(408) 559-5750,local.safeway.com,safeway,Safeway,37.2424233,-121.932645,TRUE,TRUE,Bakery,,,,,,
CID:14509484315170346854,Safeway Liquor,"Los Gatos, CA 95032",safeway,4.3,4,(408) 374-2050,safeway.com,safeway,Safeway,37.2637334,-121.9843674,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11959512213665395169,Safeway Liquor,"Los Gatos, CA 95032",safeway,4.7,3,,safeway.com,safeway,Safeway,37.2313895,-121.9791252,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7502199191182385679,Safeway Liquor,"555 E Calaveras Blvd, Milpitas, CA 95035",safeway,5,1,(408) 262-9850,safeway.com,safeway,Safeway,37.4350789,-121.8982866,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2430382602050384299,Safeway,"555 E Calaveras Blvd, Milpitas, CA 95035",safeway,4.3,1781,(408) 262-9850,local.safeway.com,safeway,Safeway,37.4350391,-121.8980612,TRUE,TRUE,Grocery,,,,,,
CID:11837580080478748733,Safeway Bakery,"555 E Calaveras Blvd, Milpitas, CA 95035",safeway,0,0,(408) 262-9850,local.safeway.com,safeway,Safeway,37.4350143,-121.897972,TRUE,TRUE,Bakery,,,,,,
CID:8956855300176349514,Safeway Liquor,"16870 Joleen Way, Morgan Hill, CA 95037",safeway,4,1,,safeway.com,safeway,Safeway,37.1282235,-121.6378467,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
